url,question,reference_answer
https://www.steelers.com/news/antes-del-juego-wild-card-ravens,What is the name of the Pittsburgh Steelers' safety who has been a leader on the team's defense?,Minkah Fitzpatrick
https://www.steelers.com/news/antes-del-juego-wild-card-ravens,What is the name of the Pittsburgh Steelers' head coach who has led the team to multiple playoff appearances?,Mike Tomlin
https://www.pghcitypaper.com/pittsburgh/last-saturday-live-painting-and-dj-party/Event?oid=24954786,What is the name of the event that combines live painting and DJ party in Pittsburgh?,Last Saturday
https://www.pghcitypaper.com/pittsburgh/last-saturday-live-painting-and-dj-party/Event?oid=24954786,In what month does the 'Last Saturday' event take place?,"Every month, last Saturday"
https://www.pghcitypaper.com/pittsburgh/last-saturday-live-painting-and-dj-party/Event?oid=24954786,What is the name of the gallery that hosts the 'Last Saturday' event?,The Endonaut Gallery
https://www.pghcitypaper.com/pittsburgh/last-saturday-live-painting-and-dj-party/Event?oid=24954786,What is the name of the street where the Redfishbowl Studios is located?,Butler St
https://www.pghcitypaper.com/pittsburgh/last-saturday-live-painting-and-dj-party/Event?oid=24954786,What is the name of the museum that features a show called 'Connecting with Nature'?,Carnegie Museum of Art
https://www.cmu.edu/engage/give/gift-planning/donor-stories.html,What is the name of the donor recognition society at CMU?,The Warner Circle
https://www.cmu.edu/engage/give/gift-planning/donor-stories.html,What is the name of the school of business at CMU?,Tepper School of Business
https://www.cmu.edu/engage/give/gift-planning/donor-stories.html,What is the name of the newsletter that brings educational and enjoyable content directly to CMU alumni?,Tartan Traditions
https://www.cmu.edu/engage/give/gift-planning/donor-stories.html,What is the name of the program that supports undergraduate scholarships at CMU?,Hearts of Tartan
https://www.cmu.edu/engage/give/gift-planning/donor-stories.html,What is the name of the CMU's Tax ID Number?,25-0969449
https://www.pghcitypaper.com/pittsburgh/carnegie-mellon-wind-ensemble/Event?oid=26672604,What is the name of the music hall where the Carnegie Mellon Wind Ensemble performs?,Carnegie Music Hall
https://www.pghcitypaper.com/pittsburgh/carnegie-mellon-wind-ensemble/Event?oid=26672604,What is the name of the director of the Carnegie Mellon Wind Ensemble?,George Vosburgh
https://www.pghcitypaper.com/pittsburgh/carnegie-mellon-wind-ensemble/Event?oid=26672604,In what year was the 2024/25 Wind Ensemble Concerto Competition held?,2024/25
https://www.pghcitypaper.com/pittsburgh/carnegie-mellon-wind-ensemble/Event?oid=26672604,What is the name of the composition by John Mackey that will be performed by the Carnegie Mellon Wind Ensemble?,Aurora Awakes
https://www.pghcitypaper.com/pittsburgh/carnegie-mellon-wind-ensemble/Event?oid=26672604,What is the name of the composer whose music with sculpture will be performed by the Carnegie Mellon Wind Ensemble?,Toshiro Mayuzumi
https://www.britannica.com/arts-culture,Who was the British Prime Minister after whom the city of Pittsburgh is named?,William Pitt the Elder
https://www.britannica.com/arts-culture,What is the name of the famous AI professor at Carnegie Mellon University who co-founded Duolingo?,Luis von Ahn
https://www.britannica.com/arts-culture,What is the name of the comedy tour in Pittsburgh that is hosted by Matt Light?,The Burgh Bus
https://www.pittsburghpa.gov/business-development/zoning/zoning-faq,What is the name of the governing body in Pittsburgh responsible for planning and development?,City Planning
https://www.pittsburghpa.gov/business-development/zoning/zoning-faq,Who is the mayor of Pittsburgh that has been in office since 2022?,Ed Gainey
https://www.pittsburghpa.gov/business-development/zoning/zoning-faq,What is the name of the historic district in Pittsburgh that has a unique zoning code?,Oakland
https://www.pittsburghpa.gov/business-development/zoning/zoning-faq,What is the name of the CMU professor who developed the first AI program that could learn from experience?,Marvin Minsky
https://www.pittsburghpa.gov/business-development/zoning/zoning-faq,What is the name of the popular festival held in Pittsburgh that celebrates the city's cultural diversity?,Three Rivers Arts Festival
https://www.pghcitypaper.com/pittsburgh/maker-story-time/Event?oid=1800350,Who is the librarian-turned-Teaching Artist at the Children's Museum of Pittsburgh?,Molly
https://www.pghcitypaper.com/pittsburgh/maker-story-time/Event?oid=1800350,"What is the name of the program at the Children's Museum of Pittsburgh where kids explore tools, materials & processes inspired by books?",Maker Story Time
https://www.pghcitypaper.com/pittsburgh/maker-story-time/Event?oid=1800350,In what neighborhood is the Children's Museum of Pittsburgh located?,North Side
https://www.pghcitypaper.com/pittsburgh/maker-story-time/Event?oid=1800350,What is the name of the theater in Pittsburgh that hosts the Pittsburgh International Children's Theater?,New Hazlett Theater
https://www.pghcitypaper.com/pittsburgh/maker-story-time/Event?oid=1800350,What is the name of the feminist journey through the seedy streets of 1910s Pittsburgh that is a play?,The Market Women of Diamond Square
https://www.pittsburghpa.gov/business-development/zoning/planning-application-and-process,What is the main purpose of the City of Pittsburgh's 311 contact service?,311 Contact is a service that allows residents to contact the city for assistance with various issues.
https://www.pittsburghpa.gov/business-development/zoning/planning-application-and-process,What is the name of the organization that manages the city's planning and development?,Department of City Planning
https://www.pittsburghpa.gov/business-development/zoning/planning-application-and-process,What is the name of the university that was founded by Andrew Carnegie?,Carnegie Mellon University
https://www.pittsburghpa.gov/business-development/zoning/planning-application-and-process,What is the name of the street in Pittsburgh that has a unique accessibility entrance for the city's government building?,Ross St.
https://www.pittsburghpa.gov/business-development/zoning/planning-application-and-process,What is the name of the city's public safety blotter that provides information on recent incidents?,Public Safety Blotter
https://www.pghcitypaper.com/pittsburgh/black-birders-week/Event?oid=27543588,What is the name of the environmental center that hosts Black Birders Week?,Frick Environmental Center
https://www.pghcitypaper.com/pittsburgh/black-birders-week/Event?oid=27543588,How long has Eric Hall been birding Frick Park?,nearly 50 years
https://www.pghcitypaper.com/pittsburgh/black-birders-week/Event?oid=27543588,What is the name of the neighborhood where the Frick Environmental Center is located?,Squirrel Hill
https://www.pghcitypaper.com/pittsburgh/black-birders-week/Event?oid=27543588,What is the name of the organization that hosts Black Birders Week?,Pittsburgh Parks
https://www.pghcitypaper.com/pittsburgh/black-birders-week/Event?oid=27543588,What is the name of the naturalist educator who leads the Black Birders Week event?,Nyjah Cephas
https://www.post-gazette.com/local/city/2011/03/17/the-historic-st-patrick-s-day-flood-of-1936-two-eyewitness-accounts/stories/201103170442,What was the main cause of the St. Patrick's Day Flood of 1936 in Pittsburgh?,A combination of rapidly melting snow and heavy rains
https://www.post-gazette.com/local/city/2011/03/17/the-historic-st-patrick-s-day-flood-of-1936-two-eyewitness-accounts/stories/201103170442,What was the name of the Pittsburgh department store that was near the location of the Electrical Equipment Co. where Mabel Sage worked?,Gimbels
https://www.post-gazette.com/local/city/2011/03/17/the-historic-st-patrick-s-day-flood-of-1936-two-eyewitness-accounts/stories/201103170442,How many people died in the St. Patrick's Day Flood of 1936 in Pittsburgh?,45
https://www.post-gazette.com/local/city/2011/03/17/the-historic-st-patrick-s-day-flood-of-1936-two-eyewitness-accounts/stories/201103170442,What was the name of the Army Corps of Engineer who mentioned that the reservoirs have reduced the frequency of flooding and reduced the height of flood crests?,Werner Loehlein
https://www.post-gazette.com/local/city/2011/03/17/the-historic-st-patrick-s-day-flood-of-1936-two-eyewitness-accounts/stories/201103170442,"What was the name of the city where Viola Stanny lived after the flood, which is now part of Carnegie Mellon University?",Oakland
https://bananasplitfest.com/schedule,When is the Great American Banana Split Celebration held?,Weekend
https://bananasplitfest.com/schedule,What is the name of the festival's official event map?,Event Map
https://bananasplitfest.com/schedule,Which local business sponsors the Yellow Tie Gala?,Greater Latrobe-Laurel Valley Regional Chamber of Commerce
https://bananasplitfest.com/schedule,Who is the contact person for the Greater Latrobe-Laurel Valley Chamber of Commerce?,info@bananasplitfest.com
https://bananasplitfest.com/schedule,Where is the Great American Banana Split Celebration held?,"Latrobe, PA"
https://carnegiemuseums.org/carnegie-magazine/a-martian-garden-comes-alive,What is the name of the exhibition that opened at Carnegie Science Center in November?,Mars: The Next Giant Leap
https://carnegiemuseums.org/carnegie-magazine/a-martian-garden-comes-alive,How many square feet is the Mars exhibition at Carnegie Science Center?,"7,400"
https://carnegiemuseums.org/carnegie-magazine/a-martian-garden-comes-alive,What type of systems are used in the Martian garden to grow food?,hydroponic systems
https://carnegiemuseums.org/carnegie-magazine/a-martian-garden-comes-alive,What is the name of the plant that can be used to create aspirin?,willow tree
https://carnegiemuseums.org/carnegie-magazine/a-martian-garden-comes-alive,What is the name of the director of museum experiences at Carnegie Science Center who headed the creation of Mars: The Next Giant Leap?,Marcus Harshaw
https://shop.steelers.com/store-locator?utm_medium=steelers.com&utm_source=steelers.com&utm_campaign=find+a+store&utm_content=store+locator,What is the name of the new Steelers store at Acrisure Stadium?,Acrisure Stadium store
https://shop.steelers.com/store-locator?utm_medium=steelers.com&utm_source=steelers.com&utm_campaign=find+a+store&utm_content=store+locator,In what year was the new Steelers store at Acrisure Stadium opened?,No information found
